Company Name,Job Title,Job Description,Job Location,Job Posting URL,Normalized Salary
Kirkland & Ellis,Senior Counsel,"We are looking for a Senior Counsel with 8-14 years of experience. The candidate should possess Masters in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence, Legal Drafting, Client Counseling, Contract Law, Mergers & Acquisitions, Negotiations, Regulatory Compliance. This role involves working on innovative projects in Legal domain.","Tucson, AZ",https://www.linkedin.com/jobs/view/988172/?trk=jobs_biz_prem_srch,100000
Costco,Retail Store Manager,"We are looking for a Retail Store Manager with 3-7 years of experience. The candidate should possess Diploma in Retail Management and demonstrate strong skills in Customer Service, POS Systems, Inventory Restocking, Sales Communication, Scheduling, Sales Reporting, Vendor Coordination, Customer Satisfaction. This role involves working on innovative projects in Retail domain.","Jacksonville, FL",https://www.linkedin.com/jobs/view/916314/?trk=jobs_biz_prem_srch,63000
ADP,HR Generalist,"We are looking for a HR Generalist with 2-5 years of experience. The candidate should possess BBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files, Benefits, Payroll, Employee Relations. This role involves working on innovative projects in HR domain.","Minneapolis, MN",https://www.linkedin.com/jobs/view/910673/?trk=jobs_biz_prem_srch,73000
OpenAI,Senior Software Engineer,"We are looking for a Senior Software Engineer with 6-11 years of experience. The candidate should possess Masters in Computer Science and demonstrate strong skills in HTML, CSS, JavaScript, Git, Java, Spring Boot, SQL, REST APIs, C#, .NET, Microservices, Docker, Kubernetes. This role involves working on innovative projects in Technology domain.","San Diego, CA",https://www.linkedin.com/jobs/view/988593/?trk=jobs_biz_prem_srch,200000
Google,DevOps Engineer,"We are looking for a DevOps Engineer with 0-4 years of experience. The candidate should possess Bachelors in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD. This role involves working on innovative projects in Technology domain.","Sacramento, CA",https://www.linkedin.com/jobs/view/986897/?trk=jobs_biz_prem_srch,88000
Atlassian,DevOps Engineer,"We are looking for a DevOps Engineer with 0-4 years of experience. The candidate should possess Bachelors in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD. This role involves working on innovative projects in Technology domain.","Houston, TX",https://www.linkedin.com/jobs/view/953362/?trk=jobs_biz_prem_srch,81000
HubSpot,Marketing Manager,"We are looking for a Marketing Manager with 4-8 years of experience. The candidate should possess MBA and demonstrate strong skills in Email Marketing, Social Media, Content Scheduling, Copywriting, Brand Strategy, Paid Ads, Analytics, Campaign Management. This role involves working on innovative projects in Marketing domain.","Tulsa, OK",https://www.linkedin.com/jobs/view/934719/?trk=jobs_biz_prem_srch,95000
Apple,Vice President of Product Management,"We are looking for a Vice President of Product Management with 10+ years of experience. The candidate should possess MBA and demonstrate strong skills in Agile, Product Roadmap, User Stories, Backlog Grooming, Strategy, Market Research, Go-to-Market, Cross-functional Leadership, Vision Setting, Stakeholder Communication, Portfolio Management, Executive Alignment. This role involves working on innovative projects in Technology domain.","Los Angeles, CA",https://www.linkedin.com/jobs/view/949204/?trk=jobs_biz_prem_srch,266000
Google,Associate Product Manager,"We are looking for a Associate Product Manager with 0-3 years of experience. The candidate should possess BBA and demonstrate strong skills in Agile, Product Roadmap, User Stories, Backlog Grooming. This role involves working on innovative projects in Technology domain.","Boston, MA",https://www.linkedin.com/jobs/view/960833/?trk=jobs_biz_prem_srch,94000
Best Buy,Chief Merchandising Officer,"We are looking for a Chief Merchandising Officer with 7+ years of experience. The candidate should possess MBA and demonstrate strong skills in Customer Service, POS Systems, Inventory Restocking, Sales Communication, Scheduling, Sales Reporting, Vendor Coordination, Customer Satisfaction, Merchandising Strategy, Trend Analysis, Category Management, Inventory Planning. This role involves working on innovative projects in Retail domain.","Atlanta, GA",https://www.linkedin.com/jobs/view/980705/?trk=jobs_biz_prem_srch,84000
Meta,DevOps Architect,"We are looking for a DevOps Architect with 8+ years of experience. The candidate should possess Masters in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD, Terraform, Monitoring, Ansible, GCP, Kubernetes, Cloud Architecture, Security, Infrastructure as Code, Multi-Cloud. This role involves working on innovative projects in Technology domain.","Arlington, TX",https://www.linkedin.com/jobs/view/955269/?trk=jobs_biz_prem_srch,208000
Deutsch,Director of Marketing,"We are looking for a Director of Marketing with 8+ years of experience. The candidate should possess MBA and demonstrate strong skills in Email Marketing, Social Media, Content Scheduling, Copywriting, Brand Strategy, Paid Ads, Analytics, Campaign Management, Market Research, Budgeting, Agency Oversight, Executive Reporting. This role involves working on innovative projects in Marketing domain.","Las Vegas, NV",https://www.linkedin.com/jobs/view/947853/?trk=jobs_biz_prem_srch,149000
JPMorgan Chase,Senior Financial Analyst,"We are looking for a Senior Financial Analyst with 6-10 years of experience. The candidate should possess MBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards, Valuation, Risk Analysis, Business Intelligence. This role involves working on innovative projects in Finance domain.","San Diego, CA",https://www.linkedin.com/jobs/view/918732/?trk=jobs_biz_prem_srch,120000
Walmart,Retail Sales Associate,"We are looking for a Retail Sales Associate with 0-3 years of experience. The candidate should possess Diploma in Retail Management and demonstrate strong skills in Customer Service, POS Systems, Inventory Restocking, Sales Communication. This role involves working on innovative projects in Retail domain.","Indianapolis, IN",https://www.linkedin.com/jobs/view/985116/?trk=jobs_biz_prem_srch,40000
Meta,Machine Learning Architect,"We are looking for a Machine Learning Architect with 6-12 years of experience. The candidate should possess Masters in AI and demonstrate strong skills in Python, Pandas, Exploratory Data Analysis, Regression, Classification, Scikit-learn, PyTorch, Big Data, Model DeploymentNeural Networks, NLP, TensorFlow, ML Pipelines, AWS, GCP, AI Strategy. This role involves working on innovative projects in Technology domain.","Virginia Beach, VA",https://www.linkedin.com/jobs/view/940977/?trk=jobs_biz_prem_srch,212000
Morgan Stanley,Finance Director,"We are looking for a Finance Director with 10+ years of experience. The candidate should possess MBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards, Valuation, Risk Analysis, Business Intelligence, Budget Oversight, P&L Management, Investment Strategy. This role involves working on innovative projects in Finance domain.","Colorado Springs, CO",https://www.linkedin.com/jobs/view/907882/?trk=jobs_biz_prem_srch,168000
Spotify,Director of Marketing,"We are looking for a Director of Marketing with 8+ years of experience. The candidate should possess MBA and demonstrate strong skills in Email Marketing, Social Media, Content Scheduling, Copywriting, Brand Strategy, Paid Ads, Analytics, Campaign Management, Market Research, Budgeting, Agency Oversight, Executive Reporting. This role involves working on innovative projects in Marketing domain.","Long Beach, CA",https://www.linkedin.com/jobs/view/960676/?trk=jobs_biz_prem_srch,136000
JPMorgan Chase,Finance Director,"We are looking for a Finance Director with 10+ years of experience. The candidate should possess MBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards, Valuation, Risk Analysis, Business Intelligence, Budget Oversight, P&L Management, Investment Strategy. This role involves working on innovative projects in Finance domain.","Minneapolis, MN",https://www.linkedin.com/jobs/view/940434/?trk=jobs_biz_prem_srch,193000
TikTok,Marketing Coordinator,"We are looking for a Marketing Coordinator with 0-4 years of experience. The candidate should possess BBA and demonstrate strong skills in Email Marketing, Social Media, Content Scheduling, Copywriting. This role involves working on innovative projects in Marketing domain.","Phoenix, AZ",https://www.linkedin.com/jobs/view/953981/?trk=jobs_biz_prem_srch,56000
BambooHR,HR Coordinator,"We are looking for a HR Coordinator with 0-2 years of experience. The candidate should possess BBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files. This role involves working on innovative projects in HR domain.","Oklahoma City, OK",https://www.linkedin.com/jobs/view/998267/?trk=jobs_biz_prem_srch,51000
AECOM,Junior Civil Engineer,"We are looking for a Junior Civil Engineer with 0-3 years of experience. The candidate should possess Diploma in Civil Engineering and demonstrate strong skills in AutoCAD, Site Inspection, Surveying. This role involves working on innovative projects in Construction domain.","New York, NY",https://www.linkedin.com/jobs/view/924262/?trk=jobs_biz_prem_srch,57000
Wells Fargo,Finance Director,"We are looking for a Finance Director with 10+ years of experience. The candidate should possess MBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards, Valuation, Risk Analysis, Business Intelligence, Budget Oversight, P&L Management, Investment Strategy. This role involves working on innovative projects in Finance domain.","Kansas City, MO",https://www.linkedin.com/jobs/view/959060/?trk=jobs_biz_prem_srch,180000
Amazon,Software Engineer,"We are looking for a Software Engineer with 2-6 years of experience. The candidate should possess Bachelors in Computer Science and demonstrate strong skills in HTML, CSS, JavaScript, Git, Java, Spring Boot, SQL, REST APIs. This role involves working on innovative projects in Technology domain.","Colorado Springs, CO",https://www.linkedin.com/jobs/view/928085/?trk=jobs_biz_prem_srch,138000
